team,rating,matches,recent_matches,recent_points_per_match,recent_goals_for,recent_goals_against,recent_result_weight,weighted_recent_points_per_match,weighted_recent_goals_for,weighted_recent_goals_against,weighted_recent_goal_diff,report_matches,xg_for_2026,xg_against_2026,attempts_for_2026,attempts_against_2026,on_target_for_2026,on_target_against_2026,possession_pct_2026,statsbomb_matches,statsbomb_xg_for,statsbomb_xg_against,statsbomb_shots_for,statsbomb_shots_against,statsbomb_on_target_for,xg_for_2026_shrunk,xg_against_2026_shrunk,statsbomb_xg_for_shrunk,statsbomb_xg_against_shrunk
Ghana,1643.4736678150891,675,12,0.9166666666666666,0.9166666666666666,1.3333333333333333,18.59688249097881,1.1392681178654285,1.129794741580838,1.2167805687624236,-0.08698582718158566,3.0,0.6900000000000001,1.01,5.0,12.666666666666666,1.0,3.6666666666666665,32.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0271428571428571,1.1642857142857144,1.28,1.28
Romania,1641.5563056743142,766,12,1.4166666666666667,1.5833333333333333,1.4166666666666667,15.165412104359282,1.5555166915903211,1.6087602495405129,1.147919427027658,0.4608408225128548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.93918187725,1.4150680577499999,9.5,17.5,3.75,1.28,1.28,1.1663939590833334,1.3250226859166667
Georgia,1640.1786141795903,307,12,1.25,1.3333333333333333,1.5833333333333333,14.843229585957747,1.4398073945194836,1.6335962663815506,1.3834133476917985,0.2501829186897522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.05426521775,2.597432098225,7.5,26.5,2.0,1.28,1.28,1.2047550725833334,1.7191440327416667
Jamaica,1636.4666029917225,663,12,1.6666666666666667,1.25,0.6666666666666666,20.954412136598904,1.5802060871579944,1.2753798192378756,1.0178360027121833,0.25754381652569225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.702830348,1.7387717429333334,9.333333333333334,20.0,3.0,1.28,1.28,1.122590094909091,1.4051195662545455
Northern Cyprus,1634.238455391533,34,12,2.1666666666666665,2.5833333333333335,0.6666666666666666,0.03565517601360158,2.0477249567874978,2.678621849848219,0.8207380430645684,1.8578838067836503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Haiti,1633.7965623311527,513,12,1.1666666666666667,1.4166666666666667,1.5,17.081245720081473,1.3567976494263803,1.851189136490806,1.3890421813000233,0.46214695519078264,3.0,0.5366666666666666,1.4833333333333334,10.333333333333334,12.666666666666666,2.3333333333333335,5.666666666666667,42.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9614285714285715,1.3671428571428572,1.28,1.28
Burkina Faso,1632.2013204744294,464,12,1.9166666666666667,1.8333333333333333,1.1666666666666667,19.179449600013083,1.7208789619833023,1.6978955410169352,1.1014813126497944,0.5964142283671409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Ynys Môn,1628.7316914476944,67,12,2.75,2.5,1.0833333333333333,1.561918952142109,2.749119481215468,1.6164060946139949,0.6012918667808889,1.015114227833106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Occitania,1628.3595575478812,33,12,2.25,3.3333333333333335,0.5833333333333334,0.0023252914868145728,2.279688339418696,3.102827139459731,0.725699250309657,2.377127889150074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Isle of Wight,1627.17844142137,48,12,2.3333333333333335,2.1666666666666665,0.9166666666666666,0.5008957242830621,2.2450323260350036,1.7507728684909556,1.0024036672238876,0.7483692012670679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Israel,1626.268823909321,498,12,1.6666666666666667,1.9166666666666667,1.8333333333333333,12.15101625372977,1.449245322914632,1.61025277782706,1.7623591463460684,-0.15210636851900827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Bolivia,1623.7730077849467,534,12,1.0833333333333333,0.75,1.75,17.39557713352314,0.9268898902834688,0.8044523424380039,1.9523281611120744,-1.1478758186740705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.33129500663333333,2.022068598266667,5.666666666666667,17.0,2.3333333333333335,1.28,1.28,1.0212622745363638,1.4823823449818183
Bosnia and Herzegovina,1616.8987268527076,287,12,1.3333333333333333,1.5,1.3333333333333333,17.719904910738485,1.1908962123739535,1.3195863350193195,1.5030527008510657,-0.18346636583174608,3.0,0.61,1.5033333333333332,9.0,11.666666666666666,3.6666666666666665,4.666666666666667,37.56666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.9928571428571429,1.3757142857142857,1.28,1.28
New Caledonia,1613.9626742391245,265,12,1.9166666666666667,2.5,0.9166666666666666,4.840648464430945,1.6806353641190854,1.8905561829084476,1.0055609096566211,0.8849952732518264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Iraqi Kurdistan,1597.5316914637167,27,12,1.75,2.25,0.9166666666666666,0.005975429799772892,1.7295854778772382,2.0293570884118295,0.7215101479400956,1.3078469404717343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Northern Ireland,1595.9901350847776,707,12,1.3333333333333333,1.0,1.1666666666666667,14.038300668675468,1.2934860555215222,1.1004912823245996,1.2655463149192285,-0.1650550325946287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Guatemala,1594.9992948627664,554,12,1.0,1.1666666666666667,2.25,17.963345507054996,1.204663475340387,1.2446339756727198,1.7785133784560825,-0.5338794027833627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Abkhazia,1594.1445260447197,33,12,1.8333333333333333,1.8333333333333333,0.75,0.0770386187746027,1.8233781836778777,1.6275335596527725,0.7014611011447313,0.9260724585080409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Albania,1590.919013091642,398,12,1.4166666666666667,0.8333333333333334,0.8333333333333334,14.888713577678637,1.263623577258001,0.9341553952096107,0.9650329440833822,-0.030877548873771747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.9145071425000002,1.4051562784999998,12.0,18.5,5.5,1.28,1.28,1.2069014285000002,1.3050312557
Catalonia,1587.052132095984,48,12,1.6666666666666667,1.8333333333333333,1.0833333333333333,0.009027436616692218,2.3757213405020075,1.9880685261507356,1.2920474254577703,0.6960211006929652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Tamil Eelam,1577.5823650893265,28,12,2.0,2.25,1.75,1.9069381994378076,2.969953427968329,3.494465559961571,0.4408951112210903,3.0535704487404804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Iceland,1573.062880728502,522,12,0.75,1.3333333333333333,1.9166666666666667,15.835863627552955,0.9353959180779846,1.3280400425070271,1.8493869281188073,-0.5213468856117802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Syria,1572.4648076554734,484,12,1.75,1.8333333333333333,1.0,14.111147748239526,1.4915355629458977,1.5171189704471488,1.1836942303092028,0.3334247401379462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
North Macedonia,1572.2740167757022,306,12,1.0,0.8333333333333334,1.5833333333333333,14.327261346658801,1.217116154895887,1.0098106266306248,1.4410014828958702,-0.4311908562652453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Suriname,1572.0985663744038,399,12,1.1666666666666667,1.25,1.25,11.533581373980715,1.359271650910488,1.4030379807281674,1.1333628604162873,0.26967512031188007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Réunion,1571.0845568201823,124,12,2.0,1.6666666666666667,0.5,0.5906095212293747,1.3070353073499008,0.8411486635099826,0.7265054620131645,0.11464320149681813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Oman,1570.953863265665,543,12,1.0833333333333333,0.6666666666666666,1.1666666666666667,17.37108906191945,1.3436957008502373,0.9335768102977664,1.0452445048317258,-0.1116676945339597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Curaçao,1570.8618362417453,388,12,1.25,1.6666666666666667,1.9166666666666667,17.0379200525535,1.2746693255435875,1.6351948263385145,1.5908086103152184,0.04438621602329623,3.0,0.5633333333333334,2.6199999999999997,9.666666666666666,20.0,2.3333333333333335,10.0,32.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.9728571428571429,1.854285714285714,1.28,1.28
Kernow,1566.602757343645,12,12,1.9166666666666667,2.6666666666666665,1.5833333333333333,0.13307407203432212,2.9999766605051708,2.1604708671018553,0.946511300406518,1.2139595666953373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Angola,1566.5185839462856,415,12,1.1666666666666667,1.25,1.1666666666666667,14.885419260011435,1.4427306515671179,1.1992464380427712,0.8901401506219606,0.3091062874208106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Kárpátalja,1560.7478736637345,11,11,1.8181818181818181,2.272727272727273,1.1818181818181819,0.030080335380458952,2.0261713859915895,2.3892048697719943,1.061670726837976,1.3275341429340182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Thailand,1560.668968715128,865,12,2.1666666666666665,2.1666666666666665,0.75,16.696419431271206,1.8581761428327457,2.0355882033100743,1.083552423183661,0.9520357801264132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
China,1560.5380899536767,702,12,1.4166666666666667,0.9166666666666666,1.0833333333333333,11.658117084737926,1.2574296211320075,1.0190644380301888,1.2559160944916197,-0.2368516564614309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Panjab,1557.0848292161763,19,12,1.25,2.5833333333333335,1.3333333333333333,0.049504738452536966,1.5897386235365458,3.415242933038591,1.3567521981852206,2.05849073485337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Andalusia,1556.8434318452744,13,12,2.3333333333333335,2.0,0.8333333333333334,0.00011771203335265685,2.9937574081063674,2.049573171960385,0.9969667004838437,1.0526064714765413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Palestine,1556.237194657508,249,12,1.25,0.75,0.8333333333333334,13.498144526160782,1.0358299630543015,0.7744083179707044,1.0434905730140498,-0.2690822550433453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Rhodes,1554.7011930514154,18,12,2.0,1.6666666666666667,1.0,9.617181565407617e-05,1.7887440921240647,1.4252389019862801,1.0956910817141619,0.3295478202721182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Guinea,1552.8458792791932,539,12,1.1666666666666667,1.0,0.8333333333333334,13.09668964458313,1.3682735435133853,1.2683772145574437,0.9589632509028574,0.3094139636545862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Ellan Vannin,1552.6921052587163,22,12,1.25,1.4166666666666667,1.5,0.028797119461434144,1.72220627713608,1.8941910563193556,1.3340520589022717,0.5601389974170838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Finland,1551.3482786893742,818,12,1.0833333333333333,1.0833333333333333,1.6666666666666667,14.46025858299732,1.0420939264455447,1.104381672261393,1.6573290928312818,-0.5529474205698885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
County of Nice,1548.709597561009,9,9,2.111111111111111,2.111111111111111,1.4444444444444444,0.002996167845145237,2.154076630875322,2.3135829661151472,1.6212553796275364,0.692327586487611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Tahiti,1547.4672142990903,242,12,1.8333333333333333,1.5833333333333333,1.25,3.8437575054652933,1.6802927097442109,1.6504306866402285,1.2867614773262779,0.36366920931395064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Yorkshire,1543.9185607185539,7,7,2.2857142857142856,3.857142857142857,1.5714285714285714,0.03307662853801434,2.3992847855970725,3.713903722681567,1.5871802791405403,2.1267234435410267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Menorca,1542.3354012908965,25,12,1.4166666666666667,1.8333333333333333,1.25,0.5108019650515947,0.7692925960688245,1.5123969677709326,1.7333855132485243,-0.22098854547759172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Artsakh,1541.971513197874,11,11,1.8181818181818181,2.909090909090909,1.2727272727272727,0.03736454458820505,1.990340779357691,1.8724233899058231,1.5831703923906377,0.28925299751518535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Belarus,1540.6919527466926,315,12,1.25,1.5,2.1666666666666665,14.176725315946442,1.3449768029028066,1.3380036445873793,1.6288893106699858,-0.2908856660826066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Kurdistan,1539.8823649684693,5,5,2.6,2.4,0.4,0.00046347017036857136,2.7631884693889095,2.5028566599101687,0.23591551205907402,2.2669411478510946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Guadeloupe,1535.987481873869,271,12,1.5833333333333333,1.6666666666666667,1.1666666666666667,6.268051516741902,1.5519742608477358,1.696882679426551,1.2629066544692498,0.43397602495730114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Corsica,1533.2497152999665,9,9,1.7777777777777777,1.1111111111111112,0.5555555555555556,0.0031861222870757525,1.307048363640843,1.004296779054514,0.8464753014544238,0.15782147760009027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Qatar,1532.5226777806843,638,12,0.5833333333333334,0.5833333333333334,1.9166666666666667,20.8030332398925,1.0920780238288041,1.157883838260273,1.7268879616150303,-0.5690041233547574,3.0,0.63,2.6033333333333335,5.666666666666667,24.333333333333332,2.0,7.666666666666667,30.633333333333336,0.0,0.0,0.0,0.0,0.0,0.0,1.0014285714285713,1.8471428571428572,1.28,1.28
Cascadia,1532.4768145232133,7,7,1.8571428571428572,3.2857142857142856,2.0,0.028896855081849724,1.9955055045976422,3.6153788965534472,2.119860611912758,1.4955182846406887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Zambia,1532.4085137987322,793,12,0.9166666666666666,0.6666666666666666,1.9166666666666667,12.38848255493955,1.0468700147010286,0.9204212195731873,1.6858139829479295,-0.7653927633747424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Chameria,1530.588236668627,7,7,1.5714285714285714,2.0,1.1428571428571428,0.28091521170177647,1.5140786937071096,2.409359254652092,1.8435805157848366,0.5657787388672552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Bahrain,1530.4183432340897,584,12,0.5833333333333334,0.75,1.6666666666666667,16.344983651267718,1.1372496115488873,1.0666297528252588,1.4515100170984392,-0.38488026427318056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Libya,1528.3587842098373,384,12,1.5833333333333333,1.0,0.75,10.846186846919249,1.5060988571806047,1.101594122347803,0.9023781607956534,0.19921596155214966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Arameans Suryoye,1525.7318262243439,10,10,1.7,1.6,1.2,0.0011507835956261674,1.988214773794632,1.7957103558370273,1.2029631024238223,0.5927472534132051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Quebec,1525.2040694149275,3,3,2.0,8.0,0.6666666666666666,0.00035323468770850447,1.9961995381787327,7.973425617769051,0.6679318844672045,7.305493733301846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Gabon,1524.169520155296,405,12,1.1666666666666667,1.9166666666666667,1.9166666666666667,12.992215814967134,1.3385533375396943,1.6442714144679615,1.6855715983861819,-0.04130018391822018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Maule Sur,1522.0773324027612,2,2,3.0,1.0,0.0,0.11943099292976786,2.9999999999999996,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Malaysia,1519.9500097543578,835,12,2.1666666666666665,1.8333333333333333,0.75,12.025550449049438,1.9690942078242768,1.8699445010598372,1.0841551672338376,0.7857893338259997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Benin,1518.2643147541116,325,12,1.3333333333333333,0.9166666666666666,1.6666666666666667,15.200183969170299,1.2624266632059484,0.9409314824743814,1.4703611584556309,-0.5294296759812496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Uganda,1517.5328532532837,685,12,1.4166666666666667,1.25,1.5,12.409056503293684,1.3648977726354885,1.132718179145783,1.4242837374786463,-0.2915655583328634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Elba Island,1516.482745336103,2,2,3.0,4.5,1.0,0.1165656213058938,3.0,4.540267064813497,0.9194658703730062,3.6208011944404905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Vietnam,1514.024554463483,297,12,2.75,2.5833333333333335,0.8333333333333334,12.197639595833015,1.9559248326450114,1.860333380858845,1.104420025927739,0.755913354931106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Parishes of Jersey,1513.748976050653,3,3,2.0,3.6666666666666665,1.3333333333333333,0.01916405015858446,1.8707634716145058,3.887069369768378,1.3771276745750534,2.509941695193324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Western Armenia,1513.5494197120602,16,12,1.25,1.6666666666666667,1.3333333333333333,0.06262171941394659,1.2160111606359159,1.8250148703944105,1.1461874060866366,0.6788274643077739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Galicia,1512.9271520961659,12,12,1.5,1.75,1.9166666666666667,0.22800514407101394,0.004268930248846983,0.004901126648383092,1.999690171974776,-1.9947890453263928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Gambia,1511.6886281798863,266,12,1.5,2.1666666666666665,1.5833333333333333,11.027139596687997,1.2312568387985268,1.8263914094250908,1.6570874155484756,0.16930399387661507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Biafra,1511.262947268642,3,3,2.0,0.6666666666666666,0.3333333333333333,0.1706241174940013,2.002531640240264,0.6675105467467547,0.3324894532532452,0.33502109349350956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Indonesia,1510.7148443433161,728,12,1.5833333333333333,1.5833333333333333,1.3333333333333333,16.03687068861843,1.497029256861929,1.5370360731196906,1.274421872659723,0.26261420045996775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Trinidad and Tobago,1509.698989285854,753,12,0.75,0.9166666666666666,2.0,18.355274488516937,1.0320180069479008,1.3030663206919628,1.9734667162671116,-0.6704003955751487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Asturias,1509.4682868875866,1,1,3.0,3.0,1.0,7.249409171566501e-32,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Surrey,1509.364870497308,1,1,3.0,3.0,1.0,0.0034330310714409413,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Silesia,1508.2828529744065,8,8,1.375,3.0,2.125,1.2583808050201823e-06,1.0000000003515674,1.0000000010547028,1.000000000175784,8.789187289174368e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Canary Islands,1508.1763724238795,4,4,2.25,2.75,0.75,2.6729759484976662e-06,2.9404204545899466,1.9648028991109328,0.03997536266271154,1.9248275364482212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
United Koreans in Japan,1507.6075342930183,12,12,1.25,1.6666666666666667,0.9166666666666666,0.027554815417723238,1.222850010779225,1.4678022694694264,0.7583985231569673,0.7094037463124592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Brittany,1506.484217920653,12,12,1.75,1.5,1.25,0.00017064365594071667,2.2647806179050116,0.8756895244921364,0.42597512418092165,0.44971440031121485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Donetsk PR,1506.4738009678993,6,6,1.3333333333333333,1.3333333333333333,1.1666666666666667,0.0054929889421634305,1.7996904874146975,1.429953497289432,1.0153425676340488,0.4146109296553832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Bulgaria,1506.1928806196427,736,12,0.9166666666666666,1.5,2.5,14.200703925262994,1.013513945500997,1.3129867909346402,1.863793365503671,-0.5508065745690309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Shetland,1505.217468617366,58,12,1.1666666666666667,2.0833333333333335,2.0,2.050077857444396,1.053902768543789,1.7537838923723552,1.6449783529061868,0.10880553946616837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Guyana,1503.736157056002,313,12,2.0,2.3333333333333335,1.6666666666666667,9.721065389997664,1.8962384518191517,2.155042592281817,1.4480803350144138,0.7069622572674034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Mapuche,1503.503044069642,2,2,1.5,1.5,1.0,0.11931748366884845,1.5014242746005144,1.5014242746005144,1.0,0.5014242746005144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
North Korea,1501.6566584089398,390,12,0.3333333333333333,0.9166666666666666,2.0,5.646144628639707,0.6813944712459234,1.1117526646741585,1.7525469970079146,-0.6407943323337562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Délvidék,1500.0650271738152,2,2,1.5,2.0,1.5,0.0020287363763538797,1.497151453367168,1.9981009689114453,1.5009495155442776,0.4971514533671678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Crimea,1499.9836335500672,5,5,1.8,1.4,2.2,6.087447852388561e-06,1.7990786819420344,1.401818819131848,2.199779948739686,-0.7979611296078382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
Zanzibar,1499.6901451454046,209,12,1.9166666666666667,1.3333333333333333,1.0833333333333333,1.4292272259640513,2.2455773983789324,1.0092070758909677,0.5097131177071892,0.49949395818377845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,1.28,1.28,1.28
